	Season	Episode	Category	Q_person	A_person	Q_original	A_original	Q_modified	A_modified	Annotation_1	Annotation_2	Annotation_3	Goldstandard
1211	4	6	3	Joey	Ross	So, you just left? Her place was really that bad?	You know how you throw your jacket on a chair at the end of the day? Well, like that, only instead of a chair, it's a pile of garbage. And instead of a jacket, it's a pile of garbage. And instead of the end of the day, it's the end of time, and garbage is all that has survived! (Ross takes the loosely tied tie off and hands it to Joey who puts it on.) Here.	Her place was really that bad?	You know how you throw your jacket on a chair at the end of the day? Well, like that, only instead of a chair, it's a pile of garbage. And instead of a jacket, it's a pile of garbage. And instead of the end of the day, it's the end of time, and garbage is all that has survived!	1	1	1	1
1212	9	21	2	Phoebe	Rachel	Is something wrong?	No, it's just that uhm... it feels so good... Ikea... (pause) Yeah, say hey, you'll know this, what's the capital of Sweden?	Is something wrong?	It's just that uhm... it feels so good... Ikea...	2	2	4	2
1213	8	20	3	Joey	Ross	All right Ross you’re in the lead, would you like to take another question or spin the Wheel of Mayhem?	The wheel has not been my friend tonight Joey. Uh, I’ll take another question.	All right Ross you’re in the lead, would you like to spin the Wheel of Mayhem?	The wheel has not been my friend tonight Joey. Uh, I’ll take another question.	2	2	2	2
1214	6	7	1	Monica	Chandler	It's okay. Chandler, are you afraid of me or something?	Do you want me to be afraid of you?	Chandler, are you afraid of me or something?	Do you want me to be afraid of you?	4	4	4	4
1215	7	7	1	Joey	Rachel	So, system kinda broke down huh?!	Oh Joey, I’m sorry I just couldn’t tell her all those things you wanted me to tell her. And y’know we got to talking and I…	So, system kinda broke down huh?!	Oh Joey, I’m sorry I just couldn’t tell her all those things you wanted me to tell her. And y’know we got to talking and I…	4	4	5	4
1216	5	22	2	Chandler	Joey	I see, but once you get your first paycheck you'll be springing a big hotel suite, right? I mean, lead in a movie, they must be paying you a lot?	Oh yeah! For every dollar Shutter Speed makes, one penny of it goes right in Joey's pocket.	I see, but once you get your first paycheck you'll be springing a big hotel suite, right? I mean, lead in a movie, they must be paying you a lot?	For every dollar Shutter Speed makes, one penny of it goes right in Joey's pocket.	4	4	4	4
1217	10	9	1	Erica	Chandler	You're kidding me? I mean, it's enough that you are a doctor. But on top of it, you're married to a reverend?	(astonished) I don't think that's exactly...	You're kidding me? I mean, it's enough that you are a doctor. But on top of it, you're married to a reverend?	I don't think that's exactly...	2	2	4	2
1218	8	17	1	Rachel	Mr. Zelner	Morning. You wanted to see me?	Please, come in. Have a seat. (She does so.)	You wanted to see me?	Please, come in. Have a seat.	1	1	1	1
1219	3	5	1	Frank	Phoebe And Girl	So wait, what’s the deal here, I can have sex with you, but I can’t touch you?	Ewww!!!	So wait, what’s the deal here, I can have sex with you, but I can’t touch you?	Ewww!!!	4	4	4	4
1220	8	17	1	Rachel	Monica	Ew, was Chandler naked? Sort of like a, like a ring toss kind of situation?	Sure.	Ew, was Chandler naked? Sort of like a, like a ring toss kind of situation?	Sure.	1	1	1	1
1221	7	10	1	Monica	Chandler	(to Chandler) Hey, you think, you can keep it another night? (She has a really teasing look on her face and keeps twirling Chandler's beard.)	Santa? Really?	Hey, you think, you can keep it another night?	Santa? Really?	4	4	4	4
1222	7	9	2	Tag	Rachel	Are you serious?	No, I’ve just always wanted to do that.	Are you serious?	I’ve just always wanted to do that.	1	1	1	1
1223	10	13	3	Phoebe	Joey	Really, can I hear some of it.	"Sure, sure. Ok, (clears his throat and starts to read from his script. He starts talking in a fake French accent, making gestures with his hands) ""Bleu de la bleu, de la blu bla bleu"" (Phoebe looks astonished, annoyed and disgusted, Joey seems very proud though) See?"	Really, can I hear some of it?	Sure, sure. Ok.	1	1	1	1
1224	7	11	2	Phoebe	David	David! (He kisses her cheek) What-what are you doing here? Aren’t you supposed to be in Russia?	Yeah, I’m just, I’m just in town for a conference. Umm, God you look phenomenal!	Aren’t you supposed to be in Russia?	I’m just, I’m just in town for a conference.	1	1	1	1
1225	1	8	1	Ross	Monica	(entering) How we doing, you guys ready?	Mom already called this morning to remind me not to wear my hair up. Did you know my ears are not my best feature?	How we doing, you guys ready?	Mom already called this morning to remind me not to wear my hair up. Did you know my ears are not my best feature?	4	4	4	4
1226	4	19	2	Phoebe	Emily	What? Oh, are you pregnant too?!	Umm, no.	Oh, are you pregnant too?!	Umm.	4	4	4	4
1227	5	5	2	Ross	Rachel	Okay, y'know how you told me I should do whatever it takes to fix my marriage?	Yeah, I told you to give Emily whatever she wants.	Okay, y'know how you told me I should do whatever it takes to fix my marriage?	I told you to give Emily whatever she wants.	1	1	1	1
1228	3	21	2	Monica	Pete	Okay. (she gets ready to go) Can you give me a little push?	Yeah, sure. Good luck!	Can you give me a little push?	Sure. Good luck!	1	1	1	1
1229	10	11	2	Phoebe	Roy	There you go. Okay, do you think you're gonna be okay?	Yeah, yeah, yeah... This is so weird. I mean, you never know when it's gonna be your last dance. And I didn't even get a chance to finish it.	Okay, do you think you're gonna be okay?	This is so weird. I mean, you never know when it's gonna be your last dance. And I didn't even get a chance to finish it.	4	4	4	4
1230	7	20	1	Joey	Monica	Right. Right. The wedding, gotcha. But I mean, it’s gonna start a little late right? I mean, weddings start late. Right?	Have you ever been to one of my weddings?	Right. Right. The wedding, gotcha. But I mean, it’s gonna start a little late right? I mean, weddings start late. Right?	Have you ever been to one of my weddings?	2	4	4	4
1231	8	3	3	Joey	Ross	Really?	Yeah. Uh, uh we promised we weren’t gonna tell anybody this but uh, about a month ago Rachel and I slept together.	Really? You know what this is about?	Uh, uh we promised we weren’t gonna tell anybody this but uh, about a month ago Rachel and I slept together.	1	1	1	1
1232	4	23	2	Ross	Monica	Hey! Are you ready yet?	Yep! You got the tickets?	Are you ready yet?	You got the tickets?	4	4	4	4
1233	8	9	1	Will	Ross	Could you also tell them I’m skinny now?	Well look-look I’m not calling anybody! Okay? It was like a million years ago!	Could you also tell them I’m skinny now?	Well look-look I’m not calling anybody! Okay? It was like a million years ago!	2	2	2	2
1234	9	13	1	Monica	Rachel	I thought you hated him?	You know honey, there is a thin line between love and hate, and it turns out that line...is a scarf!	I thought you hated him?	You know honey, there is a thin line between love and hate, and it turns out that line...is a scarf!	4	4	4	4
1235	2	8	3	Phoebe	Rachel	Ok, so, ok, was he holding you? Or was his hand like on your back?	No, actually first they started on my waist. And then, they slid up, and then, they were in my hair.	Ok, so, ok, was his hand like on your back?	Actually first they started on my waist. And then, they slid up, and then, they were in my hair.	2	2	2	2
1236	10	5	1	Mike	Phoebe	Ready?	Uh-huh! (and now Mike kneels properly)	Ready?	Uh-huh!	1	1	1	1
1237	3	6	1	Monica	Joey	You want some help with that?	Oh, no thanks, I got it. (picks it up) No I don’t!	You want some help with that?	Oh, no thanks, I got it.	2	2	2	2
1238	8	5	2	Ross	Rachel	Rach? You wanna come?	Oh no, I can’t. I got a date.	Rach? You wanna come?	Oh I can’t. I got a date.	2	2	2	2
1239	7	7	3	Chandler	Monica	You said no right?!	Well, she corned me! She asked if the wedding was in town! I mean, what was I supposed to do?!	You said no right?!	Well, she corned me! She asked if the wedding was in town! I mean, what was I supposed to do?!	2	2	4	2
1240	10	8	3	Rachel	Joey	Really?	"Sure. I went through the exact same thing with Alicia Mae Emory... The waiting, the wandering... Then one day... I get that call from Toys ""R"" Us... She was in stock!"	Really? You know how we feel?	"Sure. I went through the exact same thing with Alicia Mae Emory... The waiting, the wandering... Then one day... I get that call from Toys ""R"" Us... She was in stock!"	1	1	1	1
1241	9	13	3	Gavin	Rachel	Exactly how contagious is this thing you have? I mean is it a cold for standing on the balcony or did a monkey bite you?	It's just a cold	Exactly how contagious is this thing you have? I mean is it a cold for standing on the balcony?	It's just a cold	1	1	2	1
1242	2	19	3	Monica	Joey	A mirror?	Fine, make fun. I think it's jaunty.	You’re missing a mirror?	Fine, make fun. I think it's jaunty.	4	4	4	4
1243	10	1	1	Rachel	Ross	Really? Excited?	Are you kidding? I have had some very dirty dreams about this...	Really? Excited?	Are you kidding? I have had some very dirty dreams about this…	1	1	1	1
1244	5	6	1	Chandler	Ross	Okay, but don't you think this is a little extreme?	After what I did? Can you blame her?	Okay, but don't you think this is a little extreme?	After what I did? Can you blame her?	2	2	4	2
1245	10	15	1	Ross	Monica	Do you think if the Ralph Lauren people offered her her old job back, she would take it?	How is that gonna happen?	Do you think if the Ralph Lauren people offered her her old job back, she would take it?	How is that gonna happen?	4	4	4	4
1246	6	23	1	Customer	Phoebe	Do you know who at my office?	John?	Do you know who at my office?	John?	1	1	3	1
1247	8	18	2	Rachel	Chandler	Hey, do you guys have any extra ribbon?	Yeah, sure. What do you need? We got lace, satin, sateen, raffia, gingham, felt, (Pause) and I think my testacles may be in here too.	Hey, do you guys have any extra ribbon?	Sure. What do you need? We got lace, satin, sateen, raffia, gingham, felt, and I think my testacles may be in here too.	1	1	1	1
1248	3	9	1	Joey	Rachel	Hey, who wants to ah, throw the ball around a little, maybe get a little three on three going?	Oh! That would be sooo much fun!	Hey, anybody wants to ah, throw the ball around a little, maybe get a little three on three going?	Oh! That would be sooo much fun!	1	1	1	1
1249	9	15	2	Ross	Phoebe	(shocked) Oh my god, it was you! I can't believe it, you… you mugged me?	(apologetic) Yeah, and I'm so, so sorry, Ross, I'm sorry, but, you know, if you think about it, it's kinda neat. (She smiles at him, but he doesn't understand) I mean, well, it's just that I I've always felt kinda like an outsider, you know, the rest of you have these connections that go way back and, you know, now, you and I have… have a great one!	I can't believe it, you… you mugged me?	And I'm so, so sorry, Ross, I'm sorry, but, you know, if you think about it, it's kinda neat.	1	1	1	1
1250	3	25	1	Chandler	Bonnie	(to Bonnie) So ah, your first sexual experience was with a woman?!	All right, I was 15, it was my best friend, Ruth, and we got drunk on that hard cider, and then suddenly, I don’t know, we were, we were making out.	So ah, your first sexual experience was with a woman?!	All right, I was 15, it was my best friend, Ruth, and we got drunk on that hard cider, and then suddenly, I don’t know, we were, we were making out.	1	1	1	1
1251	6	9	1	Chandler	Ross	The reason we haven’t told them we’re together is because they hate me, okay? So will you fix this?	Okay, okay, I’ll tell ‘em it wasn’t Chandler who got high. Now who should I say it was?	The reason we haven’t told them we’re together is because they hate me, okay? So will you fix this?	Okay, okay, I’ll tell ‘em it wasn’t Chandler who got high.	1	1	1	1
1252	9	13	1	Phoebe	Monica	Oh before I forget, are you coming to Mike's piano bar tonight?	Only if I don't have to get up and sing.	Oh before I forget, are you coming to Mike's piano bar tonight?	Only if I don't have to get up and sing.	3	3	3	3
1253	6	9	1	Rachel	Phoebe	Oh, Phoebe, do I wanna hear this?	I dunno, let’s see! So, okay, I dreamt that we were gonna get married, and he left, becuz he had to go fight a fire. And, um, so okay, I went to a night club, and I saw him making out with a girl.	Oh, Phoebe, do I wanna hear this?	I dunno, let’s see!	4	4	4	4
1254	2	2	1	Store Guy	Hombre Man	All right, everybody, I'm openin' the doors. You boys ready?	Ready.	All right, everybody, I'm openin' the doors. You boys ready?	Ready.	1	1	1	1
1255	3	20	1	Kate	Joey	I don’t care. Why, do you want me to care?	Do you want me to want you to care?	I don’t care. Why, do you want me to care?	Do you want me to want you to care?	4	4	4	4
1256	9	23-24	2	Charlie	Joey	You're... you're kidding, right?	No, he really said it.	You're... you're kidding, right?	He really said it.	2	2	2	2
1257	9	8	1	Amy	Rachel	No! What are you going to do? Make me?	Heey man, I work out.	What are you going to do? Make me?	Heey man, I work out.	1	1	1	1
1258	5	9	1	Ross	Dr. Leedbetter	Do you perhaps seeing a note on top of it?	There may have been a-a joke or a limerick of some kind.	Do you perhaps seeing a note on top of it?	There may have been a-a joke or a limerick of some kind.	1	1	1	1
1259	3	13	2	Ross	Rachel	Joey’s asking if you’ve just ruined the first book he’s ever loved that didn’t star Jack Nicholson?	No. She doesn’t die.	Joey’s asking if you’ve just ruined the first book he’s ever loved that didn’t star Jack Nicholson?	She doesn’t die.	4	4	5	4
1260	1	22	1	Young Ethan	Monica	Icky? You're actually gonna throw this away because it's icky?	This isn't easy for me either. I wish things were different, I... If you were a few years older, or if I was a few years younger, or if we lived in biblical times, I would really…	Icky? You're actually gonna throw this away because it's icky?	This isn't easy for me either. I wish things were different, I... If you were a few years older, or if I was a few years younger, or if we lived in biblical times, I could really…	1	1	1	1
