	Season	Episode	Category	Q_person	A_person	Q_original	A_original	Q_modified	A_modified	Annotation_1	Annotation_2	Annotation_3	Goldstandard
878	3	21	1	Rachel	Ross	(She drops the brush) Y'know what? I cannot do this with my left hand! Would you please, help me with this too?	Ohh. (He drops the shoes, takes the brush from her, and licks the tip. He doesn’t like how it tastes.)	Y'know what? I cannot do this with my left hand! Would you please, help me with this too?	Ohh.	4	4	4	4
879	3	21	1	Ross	Rachel	Easy. Easy. You have to go to the hospital. Okay?	Okay, I do.	You have to go to the hospital. Okay?	Okay, I do.	1	1	1	1
880	3	21	1	Ross	Monica	(to Monica) You like it right?	Oh absolutely. I like it even more on you than I did on Colonel Sanders. (Ross starts to leave) Ross! Ross! I’m kidding!	You like it, right?	Oh, absolutely. I like it even more on you than I did on Colonel Sanders.	1	1	1	1
881	3	21	1	Monica	Rachel	Can you believe he just offered me a restaurant?	What a jerk! You want me to kick his ass?	Can you believe he just offered me a restaurant?	What a jerk! You want me to kick his ass?	2	2	2	2
882	3	21	1	Rachel	Monica	What a jerk! You want me to kick his ass?	I mean this has been like my dream since I got my first Easy Bake Oven and opened Easy Monica’s Bakery. I mean I would kill for this job. I mean I can totally do this job, and God knows I paid my dues. (She removes her fake breasts) But Pete’s just doing this because he has a crush on me.	You want me to kick his ass?	I mean this has been like my dream since I got my first Easy Bake Oven and opened Easy Monica’s Bakery. I mean I would kill for this job. I mean I can totally do this job, and God knows I paid my dues. But Pete’s just doing this because he has a crush on me.	2	4	4	4
883	3	21	1	Rachel	Ross	(looking at the outfit) Got a job on a river boat?	Y'know what I didn’t wear this suit for a year because you hated it. Well, guess what? You’re not my girlfriend anymore so...	Got a job on a river boat?	Y'know what I didn’t wear this suit for a year because you hated it. Well, guess what? You’re not my girlfriend anymore so...	2	4	5	6
884	3	21	1	Pete	Monica	So? I mean have you thought about it?	Okay. Here’s the thing.	So? I mean have you thought about it?	Okay. Here’s the thing.	1	1	1	1
885	3	21	1	Phoebe	Pete	I’m just saying, this woman, I mean she’s fictitious. No?	Why would you say that?	I’m just saying, this woman, I mean she’s fictitious. No?	Why would you say that?	4	2	4	4
886	3	21	1	Joey	Chandler	Well yeah, don’t-don’t you think it’s a she?	I don’t know. (He picks the chick up and turns it over, trying to determine the sex of the chick, and blows on it.) I can’t tell, what ever it was went back in too quickly.	Well yeah, don’t-don’t you think the chick’s a she?	I don’t know. I can’t tell, whatever it was went back in too quickly.	4	4	4	4
887	3	21	1	Chandler	Joey	You don’t think I get up when you get up?	Ohhh, here it comes.	You don’t think I get up when you get up?	Ohhh, here it comes.	4	5	4	4
888	3	21	1	Chandler	Joey	And you don’t think taking care of our chick is work?	That’s not what I said. Okay, I just meant...	And you don’t think taking care of our chick is work?	That’s not what I said. Okay, I just meant...	4	1	4	4
889	3	21	1	Chandler	Joey	I know what you meant!! (pause) You notice that ever since we got this chick, we’ve been fighting a lot more than we used too?	I don’t know, maybe we weren’t ready to have a chick.	You notice that ever since we got this chick, we’ve been fighting a lot more than we used to?	I don’t know, maybe we weren’t ready to have a chick.	1	1	4	1
890	3	21	1	Rachel	Ross	(with a hurt expression on her face) Okay, but before you go, could you help me first?	(He checks his watch) Sure. I’ll help you.	Okay, but before you go, could you help me first?	Sure. I’ll help you.	1	1	1	1
891	3	21	1	Rachel	Ross	Okay. Oh wait, wait-wait, you’re not gonna come with me?	(He thinks about it) Of course I am. I just have to make a call.	Okay. Oh wait, wait-wait, you’re not gonna come with me?	Of course I am. I just have to make a call.	1	1	1	1
892	3	21	1	Monica	Phoebe	Okay, does it involve something to do with Pete’s computer company?	Oh, just go. You’re never gonna get it!	Okay, does it involve something to do with Pete’s computer company?	Oh, just go. You’re never gonna get it!	2	5	5	5
893	3	21	1	Pete	Monica	So you like it?	Oh, it is sooo perfect. Thank you so much. (runs over and hugs him)	So you like it?	Oh, it is sooo perfect. Thank you so much.	1	1	1	1
894	3	21	1	Rachel	Ross	Okay, you’d tell me the truth. Right?	Rach, you can’t look fat in an x-ray.	Okay, you’d tell me the truth. Right?	Rach, you can’t look fat in an x-ray.	1	1	1	1
895	3	21	1	Joey	Chandler	Are you sure?	I don’t know. Should we try it?	Are you sure?	I don’t know. Should we try it?	4	4	4	4
896	3	21	1	Chandler	Joey	I don’t know. Should we try it?	Sure.	I don’t know. Should we try it?	Sure.	1	1	1	1
897	3	22	1	Kate	Joey	What? So you never went out with an actress before?	Kate, do you even like me?	What? So you never went out with an actress before?	Kate, do you even like me?	5	5	4	5
898	3	22	1	Chandler	Monica	(entering, carrying the chick and duck) Hey! Can you take a duck and a chick to the theatre?	Of course not.	Can you take a duck and a chick to the theatre?	Of course not.	2	2	2	2
899	3	22	1	Tommy	Man	Oh, you thought, huh? Yeah, well that didn’t really work out too well for you did it you idiot!! What are you?! A moron!! Huh?! It says D-13! Okay?! Look you’re surrounded by even numbers!! Did that give you some clue?!	Uh, the usher told us to come…	It says D-13! Okay?! Look you’re surrounded by even numbers!! Did that give you some clue?!	Uh, the usher told us to come…	4	5	5	5
900	3	22	1	Tommy	Man	Can-can we take a look at your ticket?	Sure. (Hands him the ticket.)	Can-can we take a look at your ticket?	Sure.	1	1	1	1
901	3	22	1	Joey	Kate	Hey! Are you okay?	Fabulous.	Hey! Are you okay?	Fabulous.	1	1	1	1
902	3	22	1	Joey	Kate	Listen, drama critics they’re nothing but, but people who couldn’t make it as actors. You know what you should do?	Become a drama critic!	Listen, drama critics they’re nothing but, but people who couldn’t make it as actors. You know what you should do?	Become a drama critic!	1	1	1	1
903	3	22	1	Joey	Kate	Kate, do you even like me?	Of course I do.	Kate, do you even like me?	Of course I do.	1	1	1	1
904	3	22	1	Monica	Joey	Did you like learn about her family?	Two brothers, one died!	Did you like learn about her family?	Two brothers, one died!	1	1	1	1
905	3	22	1	Ross	Monica	Okay, fine, fine. You don’t want to believe me? No, that’s fine. (starts to leave)	We’re kidding!	Okay, fine, fine. You don’t want to believe me? No, that’s fine.	We’re kidding!	1	1	4	1
906	3	22	1	Tommy	Ross	Ice coffee? Tell me it’s ice coffee!	It’s-it’s hot…	Ice coffee? Tell me it’s ice coffee!	It’s-it’s hot…	2	2	2	2
907	3	22	1	Tommy	Chandler	Hey, mind if I use the phone?	Why don’t you use ours across the hall, ‘cause she…has…problems.	Hey, mind if I use the phone?	Why don’t you use ours across the hall, ‘cause she…has…problems.	1	1	3	1
908	3	22	1	Kate	Joey	(drunk) So you really think those newspapers are just jealous of me?	Oh, absolutely! You’re talented and you’re good looking.	So you really think those newspapers are just jealous of me?	Oh, absolutely! You’re talented and you’re good looking.	1	1	1	1
909	3	22	1	Phoebe	Ross	Yeah, I know. Oh, good thing it’s one of those 801 numbers. Right?	Phoebe, 800 is toll free, 801 is-is Utah.	Oh, good thing it’s one of those 801 numbers. Right?	Phoebe, 800 is toll free, 801 is-is Utah.	2	2	4	2
910	3	23	1	Chandler	Ross	Y'know what? You should go to my guy, because when I went in there with my third nipple. He just lopped it right off. Y'know? So I guess I'm lucky. I mean not as lucky as people who were born with two nipples.	At least they knew what yours was. Y'know, yours had a name.	Y'know what? You should go to my guy, because when I went in there with my third nipple. He just lopped it right off. Y'know?	At least they knew what yours was. Y'know, yours had a name.	4	4	4	4
911	3	23	1	Ross	Rachel	Monica’s right. We’re talking about getting married here. Okay? She-she can’t just rush into this.	Oh please, what do you know! You married a lesbian!	We’re talking about getting married here. Okay?	Oh please, what do you know! You married a lesbian!	4	4	4	4
912	3	23	1	Ross	Guru Saj	We?! We angered it?!	Oh, I think I see the problem. And I’m afraid we’re gonna have to use a much stronger tool. (Ross gives him a ‘What?’ look) Love.	We?! We angered it?!	Oh, I think I see the problem. And I’m afraid we’re gonna have to use a much stronger tool. Love.	4	4	4	4
913	3	23	1	Ross	Dr. Rhodes	Th-th-that's all it is, a third nipple. Y'know? Just your run-of-the-mill third nipple. Y'know? You can take it off. Just slice that baby right off!	Take your shirt off, and let's see what we're dealing with here. (Ross starts to take off his pants) What are you doing?	Th-th-that's all it is, a third nipple. Y'know? Just your run-of-the-mill third nipple. Y'know?	Take your shirt off, and let's see what we're dealing with here.	4	4	2	4
914	3	23	1	Rachel	Vince	Wow! Have you ever rescued anyone from a burning building before?	98 hot saves, highest in the force.	Wow! Have you ever rescued anyone from a burning building before?	98 hot saves, highest in the force.	1	1	1	1
915	3	23	1	Rachel	Phoebe	What-Pheebs?! Two dates in one day? That's so unlike you.	I know, I know! I'm like playing the field. Y'know? Like, juggling two guys, I'm sowing my wild oats. Y'know? Y'know, this kind've like y'know oat-sowin', field-playin' juggler.	What-Pheebs?! Two dates in one day? That's so unlike you.	I know, I know! I'm like playing the field. Y'know? Like, juggling two guys, I'm sowing my wild oats. Y'know? Y'know, this kind've like y'know oat-sowin', field-playin' juggler.	1	1	1	1
916	3	23	1	Dr. Rhodes	Dr. Johnson	Wait a minute, hold it. (He goes to the door and opens it.) Johnson! Will you come in here a moment?	I'm with Hamilton!	Johnson! Will you come in here a moment?	I'm with Hamilton!	2	4	2	2
917	3	23	1	Phoebe	Fireman	Excuse me. Umm, is Vince here?	Oh sure. Vince?!	Umm, is Vince here?	Oh sure.	1	1	1	1
918	3	23	1	Phoebe	Rachel	Hey Mon umm, if you do get married, can I bring two guests?	You didn’t break up with that fireman?	Hey Mon umm, if you do get married, can I bring two guests?	You didn’t break up with that fireman?	4	4	4	4
919	3	23	1	Jason	Phoebe	So Phoebe, you ah, sounded kinda serious on the phone, is ah, is anything wrong?	Nah-ha!	So Phoebe, you ah, sounded kinda serious on the phone, is ah, is anything wrong?	Nah-ha!	2	2	2	2
920	3	23	1	Jason	Phoebe	(to Phoebe) I-I can’t believe this! You-you’ve slept with him?!	Well, I made you a candle light dinner in the park.	I-I can’t believe this! You-you’ve slept with him?!	Well, I made you a candle light dinner in the park.	1	1	1	1
921	3	23	1	Joey	Guru Saj	Yeah, yeah. He’s got a, he’s got a really bad cough, and our vet, he can’t do anything about it. Is there something you can do?	Hmm, let me see. Let me see. Do you think you could get him to eat a bat?	He’s got a, he’s got a really bad cough, and our vet, he can’t do anything about it. Is there something you can do?	Hmm, let me see. Let me see. Do you think you could get him to eat a bat?	3	4	3	3
922	3	24	1	Pete	Hoshi	I told you, we’re adding new operators all the time. Could we concentrate on my training?	It’s just hard when I know I have e-mail I can’t get!	Could we concentrate on my training?	It’s just hard when I know I have e-mail I can’t get!	4	4	4	4
923	3	24	1	Robin	Billy	Y'know it’s that feeling you get, y'know?	Like when you go bowling and you know you’re in somebody else’s shoes?	Y'know it’s that feeling you get, y'know?	Like when you go bowling and you know you’re in somebody else’s shoes?	1	4	3	6
924	3	24	1	Joey	Billy	(to Billy) So you’re the gynaecologist?	(to Joey) Hey, I’m trying to have a private conversation! Is that okay?!	So you’re the gynaecologist?	Hey, I’m trying to have a private conversation! Is that okay?!	5	5	5	5
925	3	24	1	Phoebe	Rachel	Okay, you can totally say no, but umm, would it be okay with you if I set Ross up on a date?	Oh, ah with who?	Okay, you can totally say no, but umm, would it be okay with you if I set Ross up on a date?	Oh, ah with who?	4	3	3	3
926	3	24	1	Rachel	Phoebe	(to Phoebe) Well that was depressing, I think I just bought a soft pretzel from one of the kids from Fame. Ready to go to the movies?	Um-hmm. Oh wait! This is Bonnie. (who has hair by the way)	Ready to go to the movies?	Um-hmm.	2	2	1	2
927	3	24	1	Rachel	Bonnie	This is Bonnie? (to Phoebe) This is Bonnie? (to Bonnie) You’re Bonnie?	I can show you an ID if you want?	This is Bonnie? You’re Bonnie?	I can show you an ID if you want?	1	1	1	1
928	3	24	1	Monica	Pete	Well, you’re not gonna get going are you?	Well let me ask you a question. Am I the Ultimate Fighting Champion?	Well, you’re not gonna get going are you?	Well let me ask you a question. Am I the Ultimate Fighting Champion?	4	4	4	4
