	Season	Episode	Category	Q_person	A_person	Q_original	A_original	Q_modified	A_modified	Annotation_1	Annotation_2	Annotation_3	Goldstandard
606	1	4	3	Chandler	Ross	Eleven days before Halloween.. all the good costumes are gone?	Today's the day Carol and I first.. consummated our physical relationship. (Joey is puzzled.) Sex. ..You know what, I-I'd better pass on the game. I think I'm just gonna go home and think about my ex-wife and her lesbian lover.	October twentieth is… Eleven days before Halloween.. all the good costumes are gone?	Today's the day Carol and I first.. consummated our physical relationship. Sex. ..You know what, I-I'd better pass on the game. I think I'm just gonna go home and think about my ex-wife and her lesbian lover.	2	2	2	2
607	10	5	2	Rachel	Joey	I've never given her a cookie. Have you?	No! No... and, for the record, I've also never given her a frosting from a can!	I've never given her a cookie. Have you?	For the record, I've also never given her a frosting from a can!	2	2	2	2
608	2	8	2	Monica	Joey	There's an ad for a naked chef?	No, but if you're willing to cook naked, then you might be willing to dance naked. And then... [rubs his fingers together]	There's an ad for a naked chef?	If you're willing to cook naked, then you might be willing to dance naked.	2	4	2	2
609	7	3	3	Rachel	Joey	Really?	Yeah! Come on.	Really? You did learn?	Come on.	4	4	5	4
610	9	11	2	Phoebe	Joey	Wait a minute. Dr. Drake Ramoray and I work at the same hospital. Wouldn't I come over to say hi to him?	No, no. See, you and Drake are having a fight.	Dr. Drake Ramoray and I work at the same hospital. Wouldn't I come over to say hi to him?	See, you and Drake are having a fight.	2	2	2	2
611	6	1	1	Chandler	Monica	All right, should we just, should we just get married? Y’know? I mean should we just do it? All the signs are telling us to do it.	I’m sick of the signs! It’s too fast, I’m happy the way things are!	All right, should we just, should we just get married?	It’s too fast, I’m happy the way things are!	2	2	2	2
612	5	21	2	Gary	Chandler	So you know what I'm talking about, right?	Yeah, I think I do! Y'know what? You move in with her! You move in with her right now! Maybe I should in with Monica!	So you know what I'm talking about, right?	I think I do!	1	1	1	1
613	2	6	1	Chandler And Joey	Transit Authority Guy	Hi. We're the guys who called about the baby. We left the baby on ths bus. Is he here? Is he here?	He's here. (Chandler and Joey hug each other in relief) I'm assuming one of you is the father.	We're the guys who called about the baby. We left the baby on ths bus. Is he here? Is he here?	He's here.	1	1	1	1
614	8	23	1	Rachel	Ross	Uh-huh. (Ross takes off his coat and sets in on a chair.) Y’know what I was, I was thinking about?	Huh?	Y’know what I was, I was thinking about?	Huh?	2	2	4	2
615	6	10	1	Ross	Monica	Hey, when the music starts up again, I was thinking of maybe goind into the robot, y’know? (He mimics a robot)	Ross, I think we should stick to the routine, we don’t wanna look stupid!	Hey, when the music starts up again, I was thinking of maybe goind into the robot, y’know?	Ross, I think we should stick to the routine, we don’t wanna look stupid!	2	2	2	2
616	2	20	3	Ross	Rachel	What, the word hi?	Ye-, no, my Uncle Hi.	What, he said the word hi?	My Uncle Hi.	2	2	5	2
617	8	1	1	Monica	Rachel	Are you okay?	Uh-hmm. I’m just thinking about Phoebe; poor knocked up Phoebe.	Are you okay?	Uh-hmm. I’m just thinking about Phoebe; poor knocked up Phoebe.	1	4	1	1
618	8	7	1	Rachel	Ross	Oh my God! Was she old? Does she have a view?	Well I don’t know, but how-how great would that be huh? You living in my building. I could help take care of the baby. I can come over whenever I want. (Rachel looks at him.) With your permission.	Oh my God! Was she old? Does she have a view?	Well I don’t know, but how-how great would that be huh?	4	4	4	4
619	6	15-16	1	Rachel	Ross	But! Don’t you have to give him his money back?	Uh-huh. (Steps to a random kid nearby and hands him his money.) Hey, here you go buddy. Sorry, no porn for you. (To Rachel) Okay, let’s go see Monica!	Don’t you have to give him his money back?	Uh-huh. Hey, here you go buddy. Sorry, no porn for you.	1	1	1	1
620	5	5	1	Chandler	Monica	(stops her) We're in a relationship?	I'm afraid so.	We're in a relationship?	I'm afraid so.	1	1	1	1
621	10	10	1	Monica	Chandler	Oh my God! My God! We've got the house !?	We're getting the house. (they hug) We're getting the house	We've got the house !?	We're getting the house. We're getting the house	1	1	1	1
622	9	2	1	Ms. Mckenna	Chandler	You fell asleep?	But only because I was up all night worried about this meeting, ain’t that funny? Irony? Not a fan, alright (he sits down). See, here’s the thing. I went home and told my wife about Tulsa and she won’t go. See, me, I love Tulsa!  Tulsa is heaven!  Tulsa is Italy—Please don’t make me go there!	You fell asleep?	But only because I was up all night worried about this meeting, ain’t that funny?	1	1	1	1
623	3	21	1	Rachel	Ross	(She drops the brush) Y'know what? I cannot do this with my left hand! Would you please, help me with this too?	Ohh. (He drops the shoes, takes the brush from her, and licks the tip. He doesn’t like how it tastes.)	Y'know what? I cannot do this with my left hand! Would you please, help me with this too?	Ohh.	4	4	4	4
